region_nombre,provincia_nombre,comuna_nombre,cabildo_id,cabildo_nombre,cabildo_direccion,num_mesa,pregunta_glosa,concepto_nombre,concepto_otro,tipo-eleccion,fundamento,len_chars,len_tokens_raw
Aisén del General Carlos Ibáñez del Campo,Coyhaique,Coyhaique,100,Escuela Baquedano,"Av Baquedano 1427 , Coyhaique",15,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Hay una     de una democracia participativa. Democracia del gobierno del pueblo sin    cada uno puede expresar sus derechos y respetar los acuerdos. Democracia más transparente que el pueblo decida,197,29
Aisén del General Carlos Ibáñez del Campo,General Carrera,Chile Chico,104,Escuela básica Chile Chico,"Caupolicán s/n , Chile Chico",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"EN LA ACTUALIDAD LA ÚNICA MANERA ES LA PARTICIPACIÓN SOCIAL EN LAS VOTACIONES. LA DEMOCRACIA COMO TERMINO AUN NO LLEGA, DEBIENDO EN LA SOCIEDAD EXISTIR UN CONSEJO RESOLUTIVO Y NO CONSULTIVO. LA LIBERTAD LA PODEMOS VISUALIZAR EN ESTE CONCEPTO, PERO MUCHOS NO LA SABEMOS APROVECHAR COMO PAÍS. ES TRANSV",300,49
Aisén del General Carlos Ibáñez del Campo,General Carrera,Chile Chico,104,Escuela básica Chile Chico,"Caupolicán s/n , Chile Chico",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"FORMA DE GOBIERNO QUE  NOS GARANTIZA NUESTROS DERECHOS MEDIANTE LA PARTICIPACIÓN, COMO ELEGIR A NUESTRAS AUTORIDADES, EN MATERIA DE SALUD, EDUCACIÓN, SISTEMA LABORAL.",166,23
Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos,78,Liceo Donald Mc lntyre Griffiths,"Yelcho 158, Cabo de Hornos",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Que se respete  la libertad de expresión, saber escuchar y ser escuchado, consulta vinculante, que se contenga y se pueda  manifestar la opinión de la ciudadanía, a través de una consulta vinculante.",199,32
Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos,78,Liceo Donald Mc lntyre Griffiths,"Yelcho 158, Cabo de Hornos",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Debe Ser la Voluntad del pueblo, soberana, independiente del poder económico, transparente. Debe ser prioridad antes que justicia (piensan algunos).",148,20
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Valor fundante para regular la sociedad, valor del derecho ciudadano que inspire a todas las instituciones.",107,16
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Los países tienen que construirse con valores y principios democráticos.,72,10
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Nos parece que es un régimen político que mejor resguarda los intereses de la ciudadana.,88,15
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Criterio central, representativa mediante la sociedad reconocido como fundamento para la funcionalidad de la República. Reforzarla para una democracia participativa a través de la soberanía del pueblo chileno.",209,28
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"El valor democracia es el mas fundamental porque da sustento a los demás, ademas consideramos que es la mejor forma de Gobierno, que el pueblo controla a su gobernante, es la mejor forma de Gobierno de cautelar los derechos individuales.",237,40
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe estar presente como un valor fundamental que asegure un medio para la representatividad y participación de las personas.,125,19
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La cual se define como instancia participativa es donde todas y todos participen de las actividades, cumpliendo responsabilidad ciudadana.",138,19
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Si bien parece ser obviedad, es necesario resguardar que el sistema democrático sea resguardado por la constitución y establecer que es el régimen de Chile.",156,25
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Estamos en un sistema democrático. Acuerdo en el concepto amplio. Chile debe ser una república democrática, representativa y participativa.",139,19
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Es una herramienta. Es la capacidad de participar. Es un proceso que debemos cuidar y garantizar. Nunca mas perder la democracia.,129,21
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Todos de acuerdo.,17,3
Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,113,Instituto Superior de comercio,"Magallanes 847, Punta Arenas",14,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"que contemple mecanismo de modificación inclusiva, participativa y solidaria",76,9
Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,142,Liceo Bernardo O'Higgins,"Chiloe 606, Porvenir",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"GOBIERNO DEL PUEBLO
DERECHOS HUMANOS
PARTICIPACION CIUDADANA (REBAJAR EDAD DE VOTACIÓN)
SISTEMA ELECTORAL (PRIMARIA Y VOTOS EN BLANCO)",134,18
Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,142,Liceo Bernardo O'Higgins,"Chiloe 606, Porvenir",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,PARTICIPACION DE TODOS,22,3
Magallanes y de la Antártica Chilena,Última Esperanza,Natales,144,Liceo Bernardo O'Higgins,"Eleuterio Ramirez 748, Natales",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Fundamental para construir un país con futuro.,46,7
Magallanes y de la Antártica Chilena,Última Esperanza,Natales,144,Liceo Bernardo O'Higgins,"Eleuterio Ramirez 748, Natales",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Incorporarle nuevos elementos de acuerdo a los tiempos â€œDemocracia sustentable, sostenible y activaâ€.",105,13
Magallanes y de la Antártica Chilena,Última Esperanza,Natales,144,Liceo Bernardo O'Higgins,"Eleuterio Ramirez 748, Natales",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"La democracia debe ser la base de la sociedad chilena como modalidad de gobierno y organización de un Estado. 
En un sistema democrático debe ser fundamental generar medios y mecanismos de participación directa tanto de los cargos representativos como individuos.
Las personas de la sociedad chilena",299,46
Magallanes y de la Antártica Chilena,Última Esperanza,Natales,144,Liceo Bernardo O'Higgins,"Eleuterio Ramirez 748, Natales",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Descentralización, con justicia e igualdad, considerando las opiniones de la gente para todo los procesos.",106,15
Magallanes y de la Antártica Chilena,Última Esperanza,Natales,144,Liceo Bernardo O'Higgins,"Eleuterio Ramirez 748, Natales",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Se relaciona con el concepto igualitario,40,6
